Team,year,OPS,ERA,Win_Pct,Total_WinDiff
ARI,2015,0.6281127945867372,-0.503753470818665,-0.15197553973483743,-0.1666442954239927
ARI,2016,1.359192326319644,-0.005929893665618639,-0.9102225995706594,-0.9652591297242771
ARI,2017,-0.4036790631938325,-1.0870004779028895,0.8997865110051733,0.9514164725964056
ARI,2018,0.9485882079166129,-0.5894437893950202,0.06816070344330462,0.07294015486609265
ARI,2019,-0.4966822336923075,-0.9439529299568771,0.3005267379091212,0.31252460515617797
ARI,2020,-0.3038444418782962,1.4312334339731394,-1.0202907211597305,-0.406228745714078
ARI,2021,-0.7611807081156206,1.765450554255352,-2.1943506847764866,-2.322904348034761
ARI,2022,-0.46557862137846723,-0.08129395848665995,-0.5310990696527481,-0.5659517125741349
ARI,2023,-0.46557862137846723,-0.5628245065598492,0.22714799018307388,0.23266312172614953
ARI,2024,0.9246446425528863,0.8992458226205261,0.5940417288133106,0.6319705388762917
ATL,2015,-0.25765177885350576,0.41831582012029445,-1.0569800950227541,-1.124982096584334
ATL,2016,0.039933906303899626,-0.10681380154238682,-0.9591417647213576,-1.0051898714392913
ATL,2017,-1.0918199709052718,-0.03706018117272552,-0.6900863563925174,-0.7256746794341917
ATL,2018,1.4245998585991129,0.4020110825581616,0.6796502678270325,0.7118320223063203
ATL,2019,0.9421418633956082,-0.22189384852952965,1.2055312931970372,1.2708624063165195
ATL,2020,-0.8586196849138615,0.7128679499563537,1.0098546325942444,0.3923860885862064
ATL,2021,0.7655680786898689,1.7547945485098075,0.5695821462379616,0.5920397971612775
ATL,2022,0.06414973963497182,-1.1954335217432253,1.4990462841012266,1.5903083400366331
ATL,2023,0.06414973963497182,2.056113274048597,1.7314123185670431,1.8298927903267186
ATL,2024,-0.9738549803470092,0.009934321439638748,1.4990462841012266,1.5903083400366331
BAL,2015,1.2496324970474617,-0.9535648205303244,-0.005218044282742738,-0.006921328563935799
BAL,2016,0.6109609136290697,-0.21675469290691438,0.5940417288133106,0.6319705388762917
BAL,2017,-0.5421289625653772,0.37026651555381346,-0.4577203219267007,-0.4860902291441065
BAL,2018,-0.7443830219118552,0.830902857477624,-2.573474214694398,-2.7222117651849027
BAL,2019,0.24797234287073802,1.7203899669015132,-2.047593189324392,-2.1631813811747036
BAL,2020,-0.10132512146069145,0.24281545611295113,-1.0202907211597305,-0.406228745714078
BAL,2021,-1.8297862806357694,0.9803475628473078,-2.1943506847764866,-2.322904348034761
BAL,2022,-0.2274092139864015,-0.12038352941078286,0.14153945116935196,0.1528016382961211
BAL,2023,-0.2274092139864015,-0.5218293894031465,1.4990462841012266,1.5903083400366331
BAL,2024,0.6112295113174423,-0.5972958558855352,0.7530290155530799,0.7916935057363487
BOS,2015,-0.584154170115765,-0.24689514615306374,-0.23758407874855936,-0.24650577885402114
BOS,2016,1.5139045948237166,-0.26198929377077806,0.8997865110051733,0.9514164725964056
BOS,2017,0.6559241666630674,-1.1063286415718494,0.8997865110051733,0.9514164725964056
BOS,2018,0.2606711568895563,-0.7476884492400233,2.037157100758907,2.1493387240468325
BOS,2019,2.038359713256732,0.15325525218153455,0.22714799018307388,0.23266312172614953
BOS,2020,1.4735448726052651,0.8067555626345632,-1.2281971730501973,-0.4860902291441065
BOS,2021,-0.5313437323090854,0.5185244910595493,0.8264077632791259,0.8715549891663772
BOS,2022,0.12506769535845186,0.18345721655675823,-0.23758407874855936,-0.24650577885402114
BOS,2023,0.12506769535845186,0.3983617237582601,-0.23758407874855936,-0.24650577885402114
BOS,2024,-0.8703123621296512,-0.068564131113344,-0.005218044282742738,-0.006921328563935799
CHC,2015,1.1471356191635111,-0.6931014328341594,1.2055312931970372,1.2708624063165195
CHC,2016,1.0247722795284684,-1.0510768849926213,1.706952735991694,1.7899620486117043
CHC,2017,0.26817654372472444,0.05349896349484901,0.8264077632791259,0.8715549891663772
CHC,2018,0.5570428472278521,-0.9377334713505284,1.0098546325942444,1.0712086977414483
CHC,2019,-1.0623489654103366,-0.9038481451504242,0.22714799018307388,0.23266312172614953
CHC,2020,-1.3762669837463672,2.133913608357093,0.8141779719914514,0.31252460515617797
CHC,2021,-0.14703250687309397,0.22754429313490188,-0.7634651041185647,-0.8055361628642203
CHC,2022,0.6133782928244446,0.4798448149995899,-0.5310990696527481,-0.5659517125741349
CHC,2023,0.6133782928244446,-0.5044611069978755,0.14153945116935196,0.1528016382961211
CHC,2024,-0.8664781885188982,-1.1724897634737868,0.14153945116935196,0.1528016382961211
CIN,2015,-0.8563882579642854,-0.44239801805921236,-1.28934612948857,-1.3645665468744193
CIN,2016,0.6497811795312878,1.0177445655641901,-0.9836013472967068,-1.0451206131543056
CIN,2017,-0.07154581253214572,-0.03964364859382387,-0.9836013472967068,-1.0451206131543056
CIN,2018,1.490667179000972,0.8452964616808872,-1.0569800950227541,-1.124982096584334
CIN,2019,-0.6049808216451602,-0.5838462766493064,-0.4577203219267007,-0.4860902291441065
CIN,2020,0.34815726110317047,-0.5529186052159198,0.20268840760772475,0.07294015486609265
CIN,2021,-1.4649231807469874,0.21411026254518953,0.14153945116935196,0.1528016382961211
CIN,2022,1.1075980394346903,0.2077131051215167,-1.4361036249406647,-1.5242895137344763
CIN,2023,1.1075980394346903,0.006314877107823356,0.06816070344330462,0.07294015486609265
CIN,2024,-1.7092396380930077,-0.21828254998390798,-0.3109628264746067,-0.3263672622840496
CLE,2015,-0.7790321237122468,-0.7606032902417271,0.03147132958028094,0.03300941315107842
CLE,2016,1.4053577625476956,-0.26698878165049683,1.022084423881919,1.0712086977414483
CLE,2017,1.2542035413441721,-1.4191850354672226,1.5846548231149484,1.6701698234666615
CLE,2018,-0.7705229489445227,-0.10738790541374178,0.7530290155530799,0.7916935057363487
CLE,2019,-1.9770343607471057,-1.188999599047003,0.8997865110051733,0.9514164725964056
CLE,2020,0.17180369313572638,0.6590088681859763,1.0098546325942444,0.3923860885862064
CLE,2021,-1.7382481884375234,-0.7231621494315099,-0.07859679200879009,-0.08678281199396425
CLE,2022,-0.07403644564253149,-0.994653956515829,0.8264077632791259,0.8715549891663772
CLE,2023,-0.07403644564253149,-0.9781599522917932,-0.38434157420065407,-0.406228745714078
CLE,2024,-0.8011338763556858,-1.2811333720569085,0.8264077632791259,0.9514164725964056
COL,2015,1.4326500783119451,1.6978243076756565,-0.9836013472967068,-1.0451206131543056
COL,2016,0.18211784436933037,0.42815914994127535,-0.4577203219267007,-0.4860902291441065
COL,2017,0.8696204875343237,-0.4138773578786718,0.4472842333612159,0.47224757201623485
COL,2018,0.6713953935134734,0.7347677973052097,0.7041098504023816,0.7517627640213345
COL,2019,0.0024923502752596735,1.154492403825063,-0.7634651041185647,-0.8055361628642203
COL,2020,0.0409428993593607,2.017969587381221,-0.8246140605569375,-0.3263672622840496
COL,2021,0.46833554110187336,0.9222329416295891,-0.4944096957897244,-0.5260209708591207
COL,2022,0.26836993406035575,0.05867787963523122,-0.9836013472967068,-1.0451206131543056
COL,2023,0.26836993406035575,1.016886882159605,-1.6684696594064814,-1.7638739640245615
COL,2024,0.06543900853917232,3.238350280148476,-1.4361036249406647,-1.5242895137344763
CWS,2015,0.4107388541859536,-1.0201857225889754,-0.38434157420065407,-0.406228745714078
CWS,2016,0.4172252381139189,-0.2701782476024704,-0.23758407874855936,-0.24650577885402114
CWS,2017,0.532505970651859,-0.8257832164362582,-1.0569800950227541,-1.124982096584334
CWS,2018,-0.45378474106163014,-0.05122470944702426,-1.4361036249406647,-1.5242895137344763
CWS,2019,-0.7228568357435035,0.11708670828615504,-0.6533969825294936,-0.6857439377191775
CWS,2020,1.2257810223197503,0.12841994396883363,1.0098546325942444,0.3923860885862064
CWS,2021,-0.147876391974023,-0.7988699228306051,0.8997865110051733,0.9514164725964056
CWS,2022,-1.807364212736626,-0.708970475702479,-0.005218044282742738,-0.006921328563935799
CWS,2023,-1.807364212736626,0.32702353040495935,-1.5094823726667121,-1.6041509971645047
CWS,2024,-2.3054820487373853,-0.29756825550415344,-3.025976492338356,-3.2013806657650736
DET,2015,0.8822829499862939,-0.2098654464506508,-0.4944096957897244,-0.5260209708591207
DET,2016,1.0839614428576803,-0.2811848046512803,0.41059485949819224,0.43231683030122064
DET,2017,-0.7315635867848611,3.6389884182439127,-1.28934612948857,-1.3645665468744193
